index	centeredness	loss	admissible
4	0.29	-1.248255799010728	true
4	0.3	-1.2531698413601393	true
4	0.31	-1.2580462922635496	true
4	0.32	-1.262884090925075	true
4	0.33	-1.2676821581186863	true
4	0.34	-1.2724393963678453	true
4	0.35	-1.2771546901579627	true
4	0.36	-1.2818269061830505	true
4	0.37	-1.2864548936279205	true
4	0.38	-1.2910374844872712	true
4	0.39	-1.2955734939229835	true
4	0.4	-1.3000617206609038	true
4	0.41	-1.3045009474283689	true
4	0.42	-1.3088899414336717	true
4	0.43	-1.313227454888617	true
4	0.44	-1.3175122255752512	true
4	0.45	-1.3217429774577854	true
4	0.46	-1.3259184213406412	true
4	0.47	-1.3300372555734647	true
4	0.48	-1.3340981668038585	true
4	0.49	-1.33809983077846	true
4	0.5	-1.342040913192889	true
4	0.51	-1.3459200705909509	true
4	0.52	-1.3497359513133382	true
4	0.53	-1.3534871964959354	true
4	0.54	-1.357172441117664	true
4	0.55	-1.3607903150976353	true
4	0.56	-1.3643394444412071	true
4	0.57	-1.367818452434346	true
4	0.58	-1.3712259608855035	true
4	0.59	-1.3745605914140104	true
4	0.6	-1.377820966783788	true
4	0.61	-1.381005712280941	true
4	0.62	-1.384113457133598	true
4	0.63	-1.3871428359721154	true
4	0.64	-1.3900924903275431	true
4	0.65	-1.3929610701660087	true
4	0.66	-1.395747235456453	true
4	0.67	-1.3984496577689025	true
4	0.68	-1.401067021900245	true
4	0.69	-1.4035980275242328	true
4	0.7	-1.4060413908622353	true
4	0.71	-1.408395846371016	true
4	0.72	-1.4106601484436352	true
4	0.73	-1.4128330731193532	true
4	0.74	-1.414913419798241	true
4	0.75	-1.4169000129560252	true
4	0.76	-1.4187917038545432	true
4	0.77	-1.4205873722430429	true
4	0.78	-1.4222859280454367	true
4	0.79	-1.4238863130285342	true
4	0.8	-1.4253875024461853	true
4	0.81	-1.4267885066542216	true
4	0.82	-1.4280883726910518	true
4	0.83	-1.4292861858187615	true
4	0.84	-1.4303810710195963	true
4	0.85	-1.4313721944427535	true
4	0.86	-1.4322587647964848	true
4	0.87	-1.4330400346806267	true
4	0.88	-1.433715301854803	true
4	0.89	-1.434283910437703	true
4	0.9	-1.4347452520330513	true
4	0.91	-1.4350987667780668	true
4	0.92	-1.4353439443104894	true
4	0.93	-1.4354803246504961	true
4	0.94	-1.4355074989941286	true
4	0.95	-1.4354251104151727	true
4	0.96	-1.4352328544727588	true
4	0.97	-1.4349304797223024	true
4	0.98	-1.4345177881277833	true
4	0.99	-1.4339946353737265	true
4	1.0	-1.4333609310756619	true
5	0.0	-1.0567960903557498	true
5	0.01	-1.0584070362679454	true
5	0.02	-1.059994352004983	true
5	0.03	-1.0615579268678264	true
5	0.04	-1.0630976504608618	true
5	0.05	-1.0646134127111853	true
5	0.06	-1.0661051038880134	true
5	0.07	-1.0675726146222089	true
5	0.08	-1.069015835925916	true
5	0.09	-1.0704346592123	true
5	0.1	-1.071828976315376	true
5	0.11	-1.0731986795099309	true
5	0.12	-1.0745436615315214	true
5	0.13	-1.0758638155965443	true
5	0.14	-1.0771590354223712	true
5	0.15	-1.078429215247538	true
5	0.16	-1.079674249851983	true
5	0.17	-1.0808940345773204	true
5	0.18	-1.0820884653471499	true
5	0.19	-1.083257438687383	true
5	0.2	-1.0844008517465817	true
5	0.21	-1.0855186023163055	true
5	0.22	-1.0866105888514486	true
5	0.23	-1.0876767104905634	true
5	0.24	-1.0887168670761613	true
5	0.25	-1.0897309591749798	true
5	0.26	-1.0907188880982022	true
5	0.27	-1.0916805559216334	true
5	0.28	-1.0926158655058036	true
5	0.29	-1.0935247205160077	true
5	0.3	-1.0944070254422562	true
5	0.31	-1.0952626856191379	true
5	0.32	-1.096091607245581	true
5	0.33	-1.0968936974044978	true
5	0.34	-1.097668864082312	true
5	0.35	-1.0984170161883504	true
5	0.36	-1.0991380635740928	true
5	0.37	-1.0998319170522717	true
5	0.38	-1.1004984884158036	true
5	0.39	-1.1011376904565535	true
